ID,URL,migrado,data_migracao
251,https://www.instagram.com/reel/C9CdpHHNc8k/,NÃO,
252,https://www.instagram.com/reel/C9Jz3hAuSvH/,NÃO,
253,https://www.instagram.com/reel/C69pBZbxD7h/,NÃO,
254,https://www.instagram.com/reel/C8xswp5ptIT/,NÃO,
255,https://www.instagram.com/reel/C9XXW3eutv2/,NÃO,
256,https://www.instagram.com/reel/C9f11nrvnvz/,NÃO,
257,https://www.instagram.com/reel/C9ny1zpP_HD/,NÃO,
258,https://www.instagram.com/reel/C89tcMZNfLJ/,NÃO,
259,https://www.instagram.com/reel/C9nDWa2xabw/,NÃO,
260,https://www.instagram.com/reel/C9fZIa_PyAk/,NÃO,
261,https://www.instagram.com/reel/C9KXPq4O52I/,NÃO,
262,https://www.instagram.com/p/C9n2ECHOyMT/,NÃO,
263,https://www.instagram.com/reel/C9lMfW-PyjX/,NÃO,
264,https://www.instagram.com/reel/C9leV5tOmbG/,NÃO,
265,https://www.instagram.com/reel/C9j72qPOeAD/,NÃO,
266,https://www.instagram.com/reel/C7_2cSquewS/,NÃO,
267,https://www.instagram.com/reel/C9iW1WZPivC/,NÃO,
268,https://www.instagram.com/reel/C8h1ceqIaRK/,NÃO,
269,https://www.instagram.com/reel/C9fwQ6Tv3uE/,NÃO,
270,https://www.instagram.com/reel/C9dToPcvqgv/,NÃO,
271,https://www.instagram.com/reel/C9VaE3uthVP/,NÃO,
272,https://www.instagram.com/reel/C9ZxCf2uxM2/,NÃO,
273,https://www.instagram.com/reel/C9XtSJuuVxJ/,NÃO,
274,https://www.instagram.com/reel/C7oc-FhsvSG/,NÃO,
275,https://www.instagram.com/reel/C9NuqqhRY1K/,NÃO,
276,https://www.instagram.com/reel/C8_vny5pewv/,NÃO,
277,https://www.instagram.com/reel/C8zBMsKSlew/,NÃO,
278,https://www.instagram.com/reel/C8wZ9PXuhE7/,NÃO,
279,https://www.instagram.com/reel/C9P5YXEszhq/,NÃO,
280,https://www.instagram.com/reel/C9PoCj-ilja/,NÃO,
281,https://www.instagram.com/reel/CrAF2iVRZge/,NÃO,
282,https://www.instagram.com/reel/C9FcaPmsT36/,NÃO,
283,https://www.instagram.com/reel/C9IN_erMNYd/,NÃO,
284,https://www.instagram.com/reel/C8rvLXzol4e/,NÃO,
285,https://www.instagram.com/reel/C8lkA_EKhFQ/,NÃO,
286,https://www.instagram.com/reel/C6ctNPPL1mT/,NÃO,
287,https://www.instagram.com/reel/C7M34m6PqRK/,NÃO,
288,https://www.instagram.com/reel/C6pV41dL61p/,NÃO,
289,https://www.instagram.com/reel/C8exeg1u97z/,NÃO,
290,https://www.instagram.com/reel/C8e2Rq7Nx1h/,NÃO,
291,https://www.instagram.com/reel/C8XshnLvZ4S/,NÃO,
292,https://www.instagram.com/reel/C6KVmPcMttL/,NÃO,
293,https://www.instagram.com/reel/C5eqeSIuKro/,NÃO,
294,https://www.instagram.com/reel/C681j81uVMb/,NÃO,
295,https://www.instagram.com/reel/C8e4CxHRX7e/,NÃO,
296,https://www.instagram.com/reel/C8fu7FjsOZV/,NÃO,
297,https://www.instagram.com/reel/C8fXd7wPErT/,NÃO,
298,https://www.instagram.com/reel/C8XcnO5ipPY/,NÃO,
299,https://www.instagram.com/reel/C8Nrfo9pUP5/,NÃO,
300,https://www.instagram.com/reel/C7WiWkyI1Vb/,NÃO,
301,https://www.instagram.com/reel/C8MZ7W7xPWs/,NÃO,
302,https://www.instagram.com/reel/C71hAETx0ko/,NÃO,
303,https://www.instagram.com/p/C6tmgNyghCb/,NÃO,
304,https://www.instagram.com/reel/C7_UXWdttnq/,NÃO,
305,https://www.instagram.com/reel/C7W5ORdoz22/,NÃO,
306,https://www.instagram.com/reel/C8HsMK7hpey/,NÃO,
307,https://www.instagram.com/reel/C8GHb88uOg3/,NÃO,
308,https://www.instagram.com/reel/C6PN4NVOl4E/,NÃO,
309,https://www.instagram.com/reel/C6MzQJhMMWa/,NÃO,
310,https://www.instagram.com/reel/C7x3wcKOMB4/,NÃO,
311,https://www.instagram.com/reel/C7XFkzzO6z6/,NÃO,
312,https://www.instagram.com/reel/C6gdUNlOlw-/,NÃO,
313,https://www.instagram.com/reel/C74QjKyunJH/,NÃO,
314,https://www.instagram.com/reel/C6uYcQUO1f1/,NÃO,
315,https://www.instagram.com/reel/C7W0WNqui2H/,NÃO,
316,https://www.instagram.com/reel/C7NKpfnxb3F/,NÃO,
317,https://www.instagram.com/reel/C7o3rpOiLqg/,NÃO,
318,https://www.instagram.com/reel/C7CRANKt-LW/,NÃO,
319,https://www.instagram.com/reel/C6rNeTtpjRX/,NÃO,
320,https://www.instagram.com/reel/C7MaN8frl2j/,NÃO,
321,https://www.instagram.com/reel/C7ewZEqKQKL/,NÃO,
322,https://www.instagram.com/reel/C5ZKKefOCAJ/,NÃO,
323,https://www.instagram.com/reel/C6exAqaCxZ4/,NÃO,
324,https://www.instagram.com/reel/C7NRt1GOzBG/,NÃO,
325,https://www.instagram.com/reel/C6_m8YQCGCI/,NÃO,
326,https://www.instagram.com/reel/C4NSj21Op6B/,NÃO,
327,https://www.instagram.com/reel/C6roM7QuTHA/,NÃO,
328,https://www.instagram.com/reel/C6wpRVZPRnQ/,NÃO,
329,https://www.instagram.com/reel/C5OlNGJOl9V/,NÃO,
